repository,pr_number,classification,evidence_type,event_at,commit_sha,finding_url,evidence_url,basis
llxprt-code,2457,high_confidence,commit_message_review_reference,2026-07-09T03:38:36Z,3991171552462fcff95700b1cec78450f6011620,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/3991171552462fcff95700b1cec78450f6011620,0.7 hours after latest retained CodeRabbit finding
llxprt-code,2457,medium_confidence,commit_after_finding_within_24h,2026-07-09T03:41:57Z,d50221aabbadceee86ddaa844e3c1441e66e675c,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/d50221aabbadceee86ddaa844e3c1441e66e675c,0.7 hours after latest retained CodeRabbit finding
llxprt-code,2457,medium_confidence,commit_after_finding_within_24h,2026-07-09T03:54:51Z,05acebd7b7ae8088691054ed8a0fe312fba85465,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/05acebd7b7ae8088691054ed8a0fe312fba85465,1.0 hours after latest retained CodeRabbit finding
llxprt-code,2457,high_confidence,explicit_fixed_reply_with_commit,2026-07-09T03:55:32Z,3991171,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610139,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548781692,LLM-authored reply uses fix/address language and cites a commit
llxprt-code,2457,medium_confidence,commit_after_finding_within_24h,2026-07-09T04:36:20Z,c0d1d7593f23e6494a95759ecdec979961914e38,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/c0d1d7593f23e6494a95759ecdec979961914e38,1.7 hours after latest retained CodeRabbit finding
llxprt-code,2457,medium_confidence,commit_after_finding_within_24h,2026-07-09T05:11:22Z,242c85dd1b43fce14d170329dcccf0965ed69714,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/242c85dd1b43fce14d170329dcccf0965ed69714,2.2 hours after latest retained CodeRabbit finding
llxprt-code,2457,medium_confidence,commit_after_finding_within_24h,2026-07-09T05:55:11Z,46cd1df47f0fabb5851261133f493cd1f551bfac,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/46cd1df47f0fabb5851261133f493cd1f551bfac,3.0 hours after latest retained CodeRabbit finding
llxprt-code,2457,medium_confidence,commit_after_finding_within_24h,2026-07-09T06:34:46Z,8ffcd4685339ad0ce51545300b5e6eb7268c5c02,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/8ffcd4685339ad0ce51545300b5e6eb7268c5c02,3.6 hours after latest retained CodeRabbit finding
llxprt-code,2457,medium_confidence,commit_after_finding_within_24h,2026-07-09T07:22:10Z,e17e7b30cc0224df21da396eb508c0b34459f430,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/e17e7b30cc0224df21da396eb508c0b34459f430,4.4 hours after latest retained CodeRabbit finding
llxprt-code,2457,medium_confidence,commit_after_finding_within_24h,2026-07-09T08:44:14Z,df1363bb08b6188e8f54edcee802074b06d193d1,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/df1363bb08b6188e8f54edcee802074b06d193d1,5.8 hours after latest retained CodeRabbit finding
llxprt-code,2457,medium_confidence,commit_after_finding_within_24h,2026-07-09T09:29:17Z,cc13ffac8f64d9479f3dc718bc016256d38b08be,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/cc13ffac8f64d9479f3dc718bc016256d38b08be,6.5 hours after latest retained CodeRabbit finding
llxprt-code,2457,medium_confidence,commit_after_finding_within_24h,2026-07-09T10:43:23Z,1f90daaadbacbb5d5885e62e4f6d318f10e07daf,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/1f90daaadbacbb5d5885e62e4f6d318f10e07daf,7.8 hours after latest retained CodeRabbit finding
llxprt-code,2457,medium_confidence,commit_after_finding_within_24h,2026-07-09T11:28:45Z,509e17f0dd1af6f0b412ddb450e050e2ea4a0861,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/509e17f0dd1af6f0b412ddb450e050e2ea4a0861,8.5 hours after latest retained CodeRabbit finding
llxprt-code,2457,medium_confidence,commit_after_finding_within_24h,2026-07-09T12:15:04Z,974e2f52185b5b04f9d0a733891def3510b0a42a,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/974e2f52185b5b04f9d0a733891def3510b0a42a,9.3 hours after latest retained CodeRabbit finding
llxprt-code,2457,temporal_only,commit_after_finding_over_24h,2026-07-12T11:16:07Z,b3b97dbbfa5f73d82996bdd33d905d2331f64b69,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/b3b97dbbfa5f73d82996bdd33d905d2331f64b69,80.3 hours after latest retained CodeRabbit finding
llxprt-code,2457,temporal_only,commit_after_finding_over_24h,2026-07-12T11:28:23Z,4f034bac998ef624ff7ab2fa5e829c70a2121ee5,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/4f034bac998ef624ff7ab2fa5e829c70a2121ee5,80.5 hours after latest retained CodeRabbit finding
llxprt-code,2457,temporal_only,commit_after_finding_over_24h,2026-07-12T12:07:44Z,be407c40b0f6db78a13a7f3f6b94987f287ba728,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/be407c40b0f6db78a13a7f3f6b94987f287ba728,81.2 hours after latest retained CodeRabbit finding
llxprt-code,2457,temporal_only,commit_after_finding_over_24h,2026-07-12T12:26:41Z,9cadd6c9c8c5cbb133bf5066eeac4051b0fc3c3a,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/9cadd6c9c8c5cbb133bf5066eeac4051b0fc3c3a,81.5 hours after latest retained CodeRabbit finding
llxprt-code,2457,temporal_only,commit_after_finding_over_24h,2026-07-12T12:37:34Z,22190f40e4482d9db6f1b4691b647514260e2aa3,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/22190f40e4482d9db6f1b4691b647514260e2aa3,81.7 hours after latest retained CodeRabbit finding
llxprt-code,2457,temporal_only,commit_after_finding_over_24h,2026-07-12T12:46:50Z,43bc584fd2631ec9e528351654a5e55045d5160a,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/43bc584fd2631ec9e528351654a5e55045d5160a,81.8 hours after latest retained CodeRabbit finding
llxprt-code,2457,temporal_only,commit_after_finding_over_24h,2026-07-12T12:57:59Z,64d7864de86971146d9800a68c963b82079d96ef,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/64d7864de86971146d9800a68c963b82079d96ef,82.0 hours after latest retained CodeRabbit finding
llxprt-code,2457,temporal_only,commit_after_finding_over_24h,2026-07-12T13:06:03Z,4d9a1bf6e94caa228ad4b19c8ebc338f801e0518,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/4d9a1bf6e94caa228ad4b19c8ebc338f801e0518,82.1 hours after latest retained CodeRabbit finding
llxprt-code,2457,temporal_only,commit_after_finding_over_24h,2026-07-12T13:20:05Z,a31b8243411dc95e20c816269c7340a210fb124e,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610150,https://github.com/vybestack/llxprt-code/commit/a31b8243411dc95e20c816269c7340a210fb124e,82.4 hours after latest retained CodeRabbit finding
llxprt-code,2462,medium_confidence,commit_after_finding_within_24h,2026-07-09T15:16:48Z,04a66095cae3dada056adc54eb14009cf473d737,https://github.com/vybestack/llxprt-code/pull/2462#discussion_r3552555636,https://github.com/vybestack/llxprt-code/commit/04a66095cae3dada056adc54eb14009cf473d737,0.4 hours after latest retained CodeRabbit finding
llxprt-code,2462,medium_confidence,commit_after_finding_within_24h,2026-07-09T18:15:27Z,dbe8441d5714d8a82a82e466e2d6554b15d7d67e,https://github.com/vybestack/llxprt-code/pull/2462#discussion_r3552555636,https://github.com/vybestack/llxprt-code/commit/dbe8441d5714d8a82a82e466e2d6554b15d7d67e,3.4 hours after latest retained CodeRabbit finding
llxprt-code,2462,medium_confidence,commit_after_finding_within_24h,2026-07-09T18:49:00Z,e96185ae13b366a4c2b49663f35e256dbfd344dc,https://github.com/vybestack/llxprt-code/pull/2462#discussion_r3552555636,https://github.com/vybestack/llxprt-code/commit/e96185ae13b366a4c2b49663f35e256dbfd344dc,4.0 hours after latest retained CodeRabbit finding
llxprt-code,2462,medium_confidence,commit_after_finding_within_24h,2026-07-09T19:35:51Z,0e94b3c50ee137bf1834feafc487ab1099a8c008,https://github.com/vybestack/llxprt-code/pull/2462#discussion_r3552555636,https://github.com/vybestack/llxprt-code/commit/0e94b3c50ee137bf1834feafc487ab1099a8c008,4.8 hours after latest retained CodeRabbit finding
llxprt-code,2462,temporal_only,commit_after_finding_over_24h,2026-07-12T13:27:23Z,3c8e671174f1f499004547ef51457219f70f24c5,https://github.com/vybestack/llxprt-code/pull/2462#discussion_r3552555636,https://github.com/vybestack/llxprt-code/commit/3c8e671174f1f499004547ef51457219f70f24c5,70.6 hours after latest retained CodeRabbit finding
llxprt-code,2462,temporal_only,commit_after_finding_over_24h,2026-07-12T14:15:30Z,584e73f922237f53de6896349c9af799bb7c735f,https://github.com/vybestack/llxprt-code/pull/2462#discussion_r3552555636,https://github.com/vybestack/llxprt-code/commit/584e73f922237f53de6896349c9af799bb7c735f,71.4 hours after latest retained CodeRabbit finding
llxprt-code,2462,temporal_only,commit_after_finding_over_24h,2026-07-12T14:38:22Z,ad03c60cc4c4d4df0074f7358452a025a77d872b,https://github.com/vybestack/llxprt-code/pull/2462#discussion_r3552555636,https://github.com/vybestack/llxprt-code/commit/ad03c60cc4c4d4df0074f7358452a025a77d872b,71.8 hours after latest retained CodeRabbit finding
llxprt-code,2462,temporal_only,commit_after_finding_over_24h,2026-07-12T14:47:38Z,0aa2468d79023b75aa2077f6c593195f9e057600,https://github.com/vybestack/llxprt-code/pull/2462#discussion_r3552555636,https://github.com/vybestack/llxprt-code/commit/0aa2468d79023b75aa2077f6c593195f9e057600,72.0 hours after latest retained CodeRabbit finding
llxprt-code,2462,temporal_only,commit_after_finding_over_24h,2026-07-12T14:55:34Z,fb9b240a665a65a445d72d01c6cf43fb59f838ec,https://github.com/vybestack/llxprt-code/pull/2462#discussion_r3552555636,https://github.com/vybestack/llxprt-code/commit/fb9b240a665a65a445d72d01c6cf43fb59f838ec,72.1 hours after latest retained CodeRabbit finding
llxprt-code,2462,temporal_only,commit_after_finding_over_24h,2026-07-12T15:12:03Z,242091fa678584570d5444d25922f6ae5755106d,https://github.com/vybestack/llxprt-code/pull/2462#discussion_r3552555636,https://github.com/vybestack/llxprt-code/commit/242091fa678584570d5444d25922f6ae5755106d,72.4 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T14:02:46Z,fb26ccf4bcf08bebefb04248287127bdd8a57250,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/fb26ccf4bcf08bebefb04248287127bdd8a57250,0.2 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T14:14:43Z,d5f5d79c77ce0bff700eea8b01087aaaae7b34d9,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/d5f5d79c77ce0bff700eea8b01087aaaae7b34d9,0.4 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T14:29:59Z,1df16601b912f6aa651c08e15531fd81cb6e32d5,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/1df16601b912f6aa651c08e15531fd81cb6e32d5,0.6 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T14:47:43Z,19933ce8d750c237200da766f71849315d193686,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/19933ce8d750c237200da766f71849315d193686,0.9 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T18:11:48Z,6368507d5f499db14c3288ffeb9160c20f117309,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/6368507d5f499db14c3288ffeb9160c20f117309,4.3 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T19:17:51Z,5c0a45846100bb22f71975c6bd1cb75683f355a5,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/5c0a45846100bb22f71975c6bd1cb75683f355a5,5.4 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T19:28:04Z,84c6e5b04fc410b0147301cf759a14f11e615d68,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/84c6e5b04fc410b0147301cf759a14f11e615d68,5.6 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T19:37:01Z,46aefc8eacd81bc114bf1e9cfc63996bff5cffa9,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/46aefc8eacd81bc114bf1e9cfc63996bff5cffa9,5.8 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T20:10:37Z,a5e667f1dd3cee0462fc8a44c3d0fbc6031c60bc,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/a5e667f1dd3cee0462fc8a44c3d0fbc6031c60bc,6.3 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T20:21:25Z,ec6e9cc4557c0ba4a7af48e6e63b599d094b49d7,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/ec6e9cc4557c0ba4a7af48e6e63b599d094b49d7,6.5 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T20:32:13Z,f64a192a68318fba948b2e0cdc7a141a7629c7ba,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/f64a192a68318fba948b2e0cdc7a141a7629c7ba,6.7 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T20:41:31Z,a7be3707d6e4fe4b72d80510736894919a38ec55,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/a7be3707d6e4fe4b72d80510736894919a38ec55,6.8 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T20:54:49Z,43fbac68e3e9af0be1c8d19b2ea6ca0ae5a8d6e2,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/43fbac68e3e9af0be1c8d19b2ea6ca0ae5a8d6e2,7.1 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T21:08:07Z,657df338e84352aaa4bc5f8534bd91182966dc3c,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/657df338e84352aaa4bc5f8534bd91182966dc3c,7.3 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T21:17:40Z,2505af55b6ce9cbcd2903f12d09b0f3b103a0d57,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/2505af55b6ce9cbcd2903f12d09b0f3b103a0d57,7.4 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T21:28:21Z,a133456cf037c67d2737321fef296f1099455e1e,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/a133456cf037c67d2737321fef296f1099455e1e,7.6 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T21:37:46Z,48000deb374bca0fea53b0465f7d042f423e5481,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/48000deb374bca0fea53b0465f7d042f423e5481,7.8 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T21:48:08Z,427c95fae9a7625a78ca00cfd257aa77309a8951,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/427c95fae9a7625a78ca00cfd257aa77309a8951,7.9 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-09T22:05:20Z,e13a3103b650f5cf11291b8fa2ab9fcf7d247bcd,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/e13a3103b650f5cf11291b8fa2ab9fcf7d247bcd,8.2 hours after latest retained CodeRabbit finding
llxprt-code,2467,medium_confidence,commit_after_finding_within_24h,2026-07-10T06:21:07Z,5d63533225d1cf656c9137323ead3dcf067254ab,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308,https://github.com/vybestack/llxprt-code/commit/5d63533225d1cf656c9137323ead3dcf067254ab,16.5 hours after latest retained CodeRabbit finding
